,conference_year,category,title,author,abstract,download_url,keywords
0,2007,Invited Speakers,Uncertainty in Preference Elicitation and Aggregation,Toby Walsh,"Uncertainty arises in preference aggregation in several ways. There may, for example, be uncertainty in the votes or the voting rule. Such uncertainty can introduce computational complexity in determining which candidate or candidates can or must win the election. In this paper, we survey recent work in this area and give some new results. We argue, for example, that the set of possible winners can be computationally harder to compute than the necessary winner. As a second example, we show that, even if the unknown votes are assumed to be single-peaked, it remains computationally hard to compute the possible and necessary winners, or to manipulate the election.
",https://aaai.org/Library/AAAI/2007/../../../Papers/AAAI/2007/AAAI07-001.pdf,"Subjects:  11. Knowledge Representation;
9.2 Computational Complexity"
1,2007,Invited Speakers,Logic for Automated Mechanism Design — A Progress Report,"Michael Wooldridge, Thomas Agotnes, Paul E. Dunne, Wiebe van der Hoek","Over the past half decade, we have been exploring the use of logic in the specification and analysis of computational economic mechanisms. We believe that this approach has the potential to bring the same benefits to the design and analysis of computational economic mechanisms that the use of temporal logics and model checking have brought to the specification and analysis of reactive systems.  In this paper, we give a survey of our work. We first discuss the use of cooperation logics such as Alternating-time Temporal Logic (ATL) for the specification and verification of mechanisms such as social choice procedures. We motivate the approach, and then discuss the work we have done on extensions to ATL to support incomplete information, preferences, and quantification over coalitions. We then discuss is the use of ATL-like cooperation logics in the development of social laws.",https://aaai.org/Library/AAAI/2007/../../../Papers/AAAI/2007/AAAI07-002.pdf,"Subjects:  7.1 Multi-Agent Systems;
11. Knowledge Representation"
2,2007,"Agents, Game Theory, Auctions, and Mechanism Design",Learning Equilibrium in Resource Selection Games,"Itai Ashlagi, Dov Monderer, Moshe Tennenholtz","We consider a resource selection game with incomplete information
about the resource-cost functions. All the players know is the set
of players, an upper bound on the possible costs, and that the cost
functions are positive and nondecreasing. The game is played
repeatedly and after every stage each player observes her cost, and
the actions of all players. For every ε>0 we prove the
existence of a learning ε-equilibrium, which is a profile
of algorithms, one for each player such that a unilateral deviation
of a player is, up to ε not beneficial for her regardless
of the actual cost functions. Furthermore, the learning equilibrium
yields an optimal social cost.",https://aaai.org/Library/AAAI/2007/../../../Papers/AAAI/2007/AAAI07-003.pdf,"Subjects:  7.1 Multi-Agent Systems;
12.1 Reinforcement Learning"
3,2007,"Agents, Game Theory, Auctions, and Mechanism Design",Action-Based Alternating Transition Systems for Arguments about Action,"Katie Atkinson, Trevor Bench-Capon","This paper presents a formalism to describe practical reasoning in terms of an Action-based Alternating Transition System (AATS). The starting point is a previously specified account of practical reasoning that treats reasoning about what action should be chosen as presumptive argumentation using argument schemes and associated critical questions. This paper describes how this account can be extended to situations where the effect of an action is partially dependent upon the choices of another agent. In this context we see practical reasoning as proceeding in three stages. The first involves determining the representation of the particular problem scenario as an AATS. Next the agent must resolve its uncertainties
as to its position in the scenario. Finally, the agent moves to choosing a particular action to achieve its ends, proposing presumptive reasons for particular actions and subjecting them to a critique to establish their suitability, taking into account the choices that can be made by the other agents involved. This account thus provides a well-specified basis for addressing the problems of practical reasoning as presumptive argumentation in a multi-agent context.",https://aaai.org/Library/AAAI/2007/../../../Papers/AAAI/2007/AAAI07-004.pdf,"Subjects:  7.1 Multi-Agent Systems;
7.2 Software Agents"
4,2007,"Agents, Game Theory, Auctions, and Mechanism Design",Implementing the Maximum of Monotone Algorithms,Liad Blumrosen,"Running several sub-optimal algorithms and choosing the optimal one is a common procedure in computer science, most notably in the design of approximation algorithms. This paper deals with one significant flaw of this technique in environments where the inputs are provided by selfish agents: such protocols are not necessarily incentive compatible even when the underlying algorithms are. We characterize sufficient and necessary conditions for such best-outcome protocols to be incentive compatible in a general model for agents with one-dimensional private data. We show how our techniques apply in several settings.",https://aaai.org/Library/AAAI/2007/../../../Papers/AAAI/2007/AAAI07-005.pdf,"Subjects:  1.4 Design;
7. Distributed AI"
5,2007,"Agents, Game Theory, Auctions, and Mechanism Design",Intention Guided Belief Revision,"Timothy W. Cleaver, Abdul Sattar","This paper aims to investigate methodologies to utilize an agent's intentions as a means to guide the revision of its beliefs. For this purpose, we develop a collection of belief revision operators that employ the effect of the revision on the agent's intentions as the selection criteria. These operators are then assessed for rationality against the traditional AGM postulates. There is a large volume of work concerned with classical belief revision, the primary issue of which is the mitigation of the uncertainty inherent in environments in which belief revision is necessary. Traditionall approaches attempt to assess the explanatory power of beliefs and utilize this as a heuristic to resolve this ambiguity. We argue that for practical reasoning systems, whose primary focus lies in the maintenance of behaviour and not information, an agent's intentions provide a better guide.",https://aaai.org/Library/AAAI/2007/../../../Papers/AAAI/2007/AAAI07-006.pdf,"Subjects:  11. Knowledge Representation;
7.2 Software Agents"
6,2007,"Agents, Game Theory, Auctions, and Mechanism Design",The Impact of Network Topology on Pure Nash Equilibria in Graphical Games,"Bistra Dilkina, Carla P. Gomes, Ashish Sabharwal","Graphical games capture some of the key aspects relevant to the study and
design of multi-agent systems. It is often of interest to find the conditions
under which a game is stable, i.e., the players have reached a consensus on
their actions. In this paper, we characterize how different topologies of the
interaction network affect the probability of existence of a pure Nash
equilibrium in a graphical game with random payoffs. We show that for tree
topologies with unbounded diameter the probability of a pure Nash equilibrium
vanishes as the number of players grows large. On the positive side, we define
several families of graphs for which the probability of a pure Nash
equilibrium is at least 1 - 1/e even as the number of players goes to
infinity. We also empirically show that adding a small number of connection
""shortcuts"" can increase the probability of pure Nash.",https://aaai.org/Library/AAAI/2007/../../../Papers/AAAI/2007/AAAI07-007.pdf,"Subjects:  1.8 Game Playing;
7.1 Multi-Agent Systems"
7,2007,"Agents, Game Theory, Auctions, and Mechanism Design","Potential-aware Automated Abstraction of Sequential Games, and Holistic Equilibrium Analysis of Texas Hold’em Poker","Andrew Gilpin, Tuomas Sandholm, Troels Bjerre Sørensen","We present a new abstraction algorithm for sequential imperfect information games. While most prior abstraction algorithms employ a myopic expected-value computation as a similarity metric, our algorithm considers a higher-dimensional space consisting of histograms over abstracted classes of states from later stages of the game. This enables our bottom-up abstraction algorithm to automatically take into account potential: a hand can become relatively better (or worse) over time and the strength of different hands can get resolved earlier or later in the game. We further improve the abstraction quality by making multiple passes over the abstraction, enabling the algorithm to narrow the scope of analysis to information that is relevant given abstraction decisions made for earlier parts of the game. We also present a custom indexing scheme based on suit isomorphisms that enables one to work on significantly larger models than before.
We apply the techniques to heads-up limit Texas Hold'em poker. Whereas all prior game theory-based work for Texas Hold'em poker used generic off-the-shelf linear program solvers for the equilibrium analysis of the abstracted game, we make use of a recently developed algorithm based on the excessive gap technique from convex optimization. This paper is, to our knowledge, the first to abstract and game-theoretically analyze all four betting rounds in one run (rather than splitting the game into phases). The resulting player, GS3, beats BluffBot, GS2, Hyperborean, Monash-BPP, Sparbot, Teddy, and Vexbot, each with statistical significance. To our knowledge, those competitors are the best prior programs for the game.",https://aaai.org/Library/AAAI/2007/../../../Papers/AAAI/2007/AAAI07-008.pdf,"Subjects:  7.1 Multi-Agent Systems;
1.8 Game Playing"
8,2007,"Agents, Game Theory, Auctions, and Mechanism Design",Automated Online Mechanism Design and Prophet Inequalities,"MohammadTaghi Hajiaghayi, Robert Kleinberg, Tuomas Sandholm","Recent work on  online auctions for digital goods has explored the role of optimal stopping theory --- particularly secretary problems --- in the design of approximately optimal online mechanisms.  This work generally assumes that the size of the market (number of bidders) is known a priori, but that the mechanism designer has no knowledge of the distribution of bid values.  However, in many real-world applications (such as online ticket sales), the opposite is true: the seller has distributional knowledge of the bid values (e.g., via the history of past transactions in the market), but there is uncertainty about market size. Adopting the perspective of automated mechanism design, introduced by Conitzer and Sandholm, we develop algorithms that compute an optimal, or approximately optimal, online auction mechanism given access to this distributional knowledge.  Our main results are twofold.  First, we show that when the seller does not know the market size, no constant-approximation to the optimum efficiency or revenue is achievable in the worst case, even under the very strong assumption that bid values are i.i.d. samples from a distribution

known to the seller.  Second, we show that when the seller has

distributional knowledge of the market size as well as the bid

values, one can do well in several senses.  Perhaps most interestingly, by combining dynamic programming with prophet inequalities (a technique from optimal stopping theory) we are able to design and analyze online mechanisms which are temporally strategyproof (even with respect to arrival and departure times) and approximately efficiency(revenue)-maximizing. In exploring the interplay between automated mechanism design and prophet inequalities, we prove new prophet inequalities motivated by the auction setting.",https://aaai.org/Library/AAAI/2007/../../../Papers/AAAI/2007/AAAI07-009.pdf,"Subjects:  7.1 Multi-Agent Systems;
9.3 Mathematical Foundations"
9,2007,"Agents, Game Theory, Auctions, and Mechanism Design",Real Arguments are Approximate Arguments,Anthony Hunter,"There are a number of frameworks for modelling argumentation in logic. They incorporate a formal representation of individual arguments and techniques for comparing conflicting arguments. A common assumption for logic-based argumentation is that an argument is a pair (X,p) where X is minimal subset of the knowledgebase such that X is consistent and X entails the claim p. However, real arguments (i.e. arguments presented by humans) usually do not have enough explicitly presented premises for the entailment of the claim. This is because there is some common knowledge that can be assumed by a proponent of an argument and the recipient of it. This allows the proponent of an argument to encode an argument into a real argument by ignoring the common knowledge, and it allows a recipient of a real argument to decode it into an argument by drawing on the common knowledge. If both the proponent and recipient use the same common knowledge, then this process is straightforward. Unfortunately, this is not always the case, and raises the need for an approximation of the notion of an argument for the recipient to cope with the disparities between the different views on what constitutes common knowledge.

",https://aaai.org/Library/AAAI/2007/../../../Papers/AAAI/2007/AAAI07-010.pdf,"Subjects:  3.3 Nonmonotonic Reasoning;
11. Knowledge Representation"
