,conference_year,category,title,author,abstract,download_url,keywords
0,1983,Knowledge Representation and Problem Solving,An Overview of Meta-Level Architecture,Michael R. Genesereth,"One of the biggest problems in AT programming is the difficulty of specifying control. Meta-level architecture is a knowledge engineering approach to coping with this difficulty. The key feature of the architecture is a declarative control language that allows one to write partial specifications of program behavior. This flexibility facilitates incremental system dcvclopment and the integration of disparate architectures like demons, object-oriented programming, and controlled deduction. This paper presents the language, describes an appropriate, and cliscusses the issues of compiling. It illustrales the architecture with a variety of examples and reports some experience in using the architecture in building expert systems.",https://aaai.org/Library/AAAI/1983/../../../Papers/AAAI/1983/AAAI83-001.pdf,
1,1983,Knowledge Representation and Problem Solving,Finding All of the Solutions to a Problem,David E. Smith,"This paper describes a method of cutting off reasoning when all of the answers to a problem have been found. Briefly, the method involves keeping and maintaining information about the sizes of important sets and using this information to determine when all of the answers to a problem have been found. We show how this information can be dynamically calculated and kept accurate in a changing world. Additional complexity is encouniered when this maintenance mixed with independent meta-level reasoning for pruning search spaces.",https://aaai.org/Library/AAAI/1983/../../../Papers/AAAI/1983/AAAI83-002.pdf,
2,1983,Knowledge Representation and Problem Solving,Communication and Interaction in Multi-Agent Planning,Michael Georgeff,"A method for synthesizing multi-agent plans from simpler single-agent plans is described. The idea is to insert communication acts into the single-agent plans so that agents can synchronize activities and avoid harmful interactions. Unlike most previous planning systems, actions are represented by sequesnces of states, rather than as simple state change operators. This allows the expression of more complex kinds of interaction than would otherwise be possible. An efficient method of interaction and safety analysis is then developed and used to identify critical regions in the plans. An essential feature of the method is that the analysis is performed without generating all possible interleavings of the plans, thus avoiding a combinatorial explosion. Finally, commiunication primitives are inserted into the plans and a supervisor process created to handle synchronization.",https://aaai.org/Library/AAAI/1983/../../../Papers/AAAI/1983/AAAI83-003.pdf,
3,1983,Knowledge Representation and Problem Solving,Data Dependencies on Inequalities,Drew McDermott,"Numerical inequalities present new challenges to data-base systems that keep track of ""dependencies,"" or reasons for beliefs. Care must be taken in interpreting an inequality as an assertion, since occasionally a ""strong"" interpretation is needed, that the inequality is best known bound on a quantity. Such inequalities often have many proofs, so that the proper response to their erasure is often to look for an alternative proof. Fortunately, abstraction techniques developed by data-dependency theorists are robust enough that they can be extended fairly easily to handle these problems. The key abstractions involved are the ""ddnode,"" an abstract assertion as seen by the data-dependency system, and its associated ""signal function,"" which performs indexing, re-deduction, and garbage-collection functions. Such signal functions must have priorities, so that they don’t clobber each other when they run.",https://aaai.org/Library/AAAI/1983/../../../Papers/AAAI/1983/AAAI83-004.pdf,
4,1983,Knowledge Representation and Problem Solving,KRYPTON: Integrating Terminology and Assertion,"Ronald J. Brachman, Hector J. Levesque, Richard E. Fikes","The demands placed on a knowledge representation scheme by a knowl-edge-based system are generally not all met by any of today’s can-didates. Representation languages based on frames or semantic net-works have intuitive appeal for forming descriptions but tend to have severely limited assertional power, and are often fraught with am-biguous readings. Those based on first-order logic are less limited assertionally, but are restricted to primitive, unrelated terms. We have attempted to overcome these limitations in a new, hybrid knowledge representation system, called ""KRYPTON"". KRYPTON has two rep- resentation languages, a frame-based one for forming domain-specific descriptive terms and a logic-based one for making statements about the world. We here summarize the two languages, a functional inter-face to the system, and an implementation in terms of a taxonomy of frames and its interaction with a first-order theorem prover.",https://aaai.org/Library/AAAI/1983/../../../Papers/AAAI/1983/AAAI83-005.pdf,
5,1983,Knowledge Representation and Problem Solving,The Denotational Semantics of Horn Clauses as a Production System,"J.-L. Lassez, M. Maher","We show how one of Nilsson’s tenets on rule-based production systems, when applied to Horn clause programs, leads to a denotational semantics. This formalism, in turn provides a striking illustra-tion of a second Nilsson tenet.",https://aaai.org/Library/AAAI/1983/../../../Papers/AAAI/1983/AAAI83-006.pdf,
6,1983,Knowledge Representation and Problem Solving,Theory Resolution: Building in Nonequational Theories,Mark E. Stickel,"Theory resolution constitutes a set of complete proce-dures for building nonequational theories into a resolution theorem-proving program so that axioms of the theory need never be resolved upon. Total theory resolution uses a deci- sion procedure that is capable of determining inconsistency of any set of clauses using predicates in the theory. Partial theory resolution employs a weaker decision procedure that can determine potential inconsistency of a pair of literals. Applications include the building in of both mathematical and special decision procedures, such as for the taxonomic information furnished by a knowledge representation sys-tem.",https://aaai.org/Library/AAAI/1983/../../../Papers/AAAI/1983/AAAI83-007.pdf,
7,1983,Knowledge Representation and Problem Solving,Improving the Expressiveness of Many Sorted Logic,Anthony G. Cohn,"Many sorted logics can allow an increase in deductive efficiency by eliminating useless branches of the search space, but are usually formulated so that their expressive power is severely limited. The many sorted logic described here is unusual in that the quantifiers are unsorted; the restriction on the range of a quantified variable derives from the argument positions of the function and predicate symbols that it occupies; associated with every non-logical symbol is a sorting function which describes how its sort varies with the sorts of its inputs; polymorphic functions and predicates are thus easily expressible and statements usually requiring several assertions may be compactly expressed by a single assertion. The sort structure may be an arbitrary lattice. Increased expressiveness is obtained by allowing the sort of a term to be a more general sort than the sort of the argument position it occupies. Furthermore, by allowing three boolean sorts (representing ""true,"" ""false"" and ""either true or false"" ), it is sometimes possible to detect that a formula is contradictory or tautologous without resort to general inference rules. Inference rules for a resolution based system are discussed; these can be proved to be both sound and complete.",https://aaai.org/Library/AAAI/1983/../../../Papers/AAAI/1983/AAAI83-008.pdf,
8,1983,Knowledge Representation and Problem Solving,The Bayesian Basis of Common Sense Medical Diagnosis,Eugene Charniak,"In the paper, we show that the objections most frequently related against the use of Bayesian statistics within the AI-in-Medicine community do not seem to hold. In particular, we will show that the independence assumptions required to make Bayesian statistics computationally feasiable are not nearly as damaging as has been claimed. We will also argue that Bayesian statistics is perfectly compatible with heuristic solu-tions to the multiple disease problem.",https://aaai.org/Library/AAAI/1983/../../../Papers/AAAI/1983/AAAI83-009.pdf,
9,1983,Knowledge Representation and Problem Solving,Analyzing the Roles of Descriptions and Actions in Open Systems,"Carl Hewitt, Peter de Jong","This paper analyzes relationships between the roles of descriptions and actions in large scale, open ended, geographically distributed, concurrent systems. Rather than atempt to deal with the complexities and ambiguities of currently implemented descriptive languages, we concentrate our analysis on what can be expressed in the underlying frameworks such as the lambda calculus and first order logic. By this means we conclude that descriptions and actions complement one another; neither being sufficient unto itself. This paper provides a basis to begin the analysis of the very subtle relationships that hold between descriptions and actions in Open Systems.",https://aaai.org/Library/AAAI/1983/../../../Papers/AAAI/1983/AAAI83-010.pdf,
10,1983,Knowledge Representation and Problem Solving,Proving the Correctness of Digital Hardware Designs,Harry G. Barrow,VERIFY is a PROLOG program that attempts to prove the correct-ness of a digital design. It does so by showing that the behavior inferred from the interconnection of its parts and their behaviors is equivalent to the specified behavior. It has successfully verified large designs in-volving many thousands of transistors.,https://aaai.org/Library/AAAI/1983/../../../Papers/AAAI/1983/AAAI83-011.pdf,
11,1983,Knowledge Representation and Problem Solving,A Chess Program That Chunks,"Murray Campbell, Hans Berliner","CHUNKER is a ches program that uses chunked knowledge to achieve success. Its domain is a subset of king and pawn endings in chess that has been studied for over 300 years. CHUNKER has a large library of chunk instances where chunk type has a property list and each instance has a set of values for these properties. This allows CHUNKER to reason about positions that come up in the search that would otherwise have to handled by means of additional search. Thus the program is able to sohe the most difficult problem of its present domain (a problem that would require 45 ply of search and on the order of 1Oi3 years of CPU time to be solved by the best of present day chess programs) in 18 ply and one minute of CPU time. Further, CHUNKER is undoubtedly the world' s foremost expert in its domain, and has discovercd 2 mistakes in the literature and has been instrumental in discovering a new theorem about the domain that allows the assessing of positions with a new degree of ease and confidence. In this paper we describe CHUNKER’s structure and performance, and discuss our plans for extending it to play the whole domain of king and pawn endings.",https://aaai.org/Library/AAAI/1983/../../../Papers/AAAI/1983/AAAI83-012.pdf,
12,1983,Knowledge Representation and Problem Solving,The Decomposition of a Large Domain: Reasoning About Machines,Craig Stanfill,"The world of machines is divided into a hierarchy of seven sub-worlds, ranging from algebra to causality. Separate representations and experts are constructed for each sub-world; these experts are then integrated into an expert system. The result is Mack, a system which produces qualitative models of simple machines from purely geometric representations.",https://aaai.org/Library/AAAI/1983/../../../Papers/AAAI/1983/AAAI83-013.pdf,
13,1983,Knowledge Representation and Problem Solving,Reasoning About State From Causation and Time in a Medical Domain,William J. Long,"The reasoning needed for diagnosis and patient management in a medical domain requires the ability to determine both the aspects of ttle patient state that are definitely known and those that are possible given what is known about the patient. This paper discusses a mechanism for including the time constraints of causal relationships in the representation and the increased discriminatory power of the reasoning mechanisms when the time relationships are used appropriately. It is further argued that in such a domain where time bounds are weak there is often more information in the relationships between times than in the time values themselves. Thus, it is often necessary to reason from the relationships rather than by comparing time values. A program utilizing the mechanisms outlined is currently under development.",https://aaai.org/Library/AAAI/1983/../../../Papers/AAAI/1983/AAAI83-014.pdf,
14,1983,Knowledge Representation and Problem Solving,The Use of Qualitative and Quantitative Simulations,Reid G. Simmons,We describe a technique called imagining which uses a combination of qualitative and quantitative simulation techniques to solve a problem where neither alone would suffice. We illustrate the imagining technique using the domain of geologic interpretation and argue for why the two types of simulation are necessary for problems of this sort. We also discuss the strengths of each simulation technique and how they support each other in the problem solving process.,https://aaai.org/Library/AAAI/1983/../../../Papers/AAAI/1983/AAAI83-015.pdf,
15,1983,Knowledge Representation and Problem Solving,An Automatic Algorithm Designer: An Initial Implementation,"Elaine Kant, Allen Newell","This paper outlines a specification for an algorithm-design system (based on previous work involving protocol analysis) and describes an implementation of the specification that is a combination frame and production system. In the implementation, design occurs in two problem spaces -- one about algorithms and one about the task-domain. The partially worked out algorithms are represented as configurations of data-flow components. A small number of general-purpose operators construct and modify the representations. These operators are adapted to different situations by instantiation and means-ends analysis rules. The data-flow space also includes symbolic and test-case execution rules that drive the component-refinement orocess by exposing both problems and opportunities. A domain space about geometric images supports test,case execution, domain-specific problem solving, recognition and discovery.",https://aaai.org/Library/AAAI/1983/../../../Papers/AAAI/1983/AAAI83-016.pdf,
16,1983,Knowledge Representation and Problem Solving,On Inheritance Hierarchies With Exceptions,"David W. Etherington, Raymond Reiter","Using default logic, we formalize NETL-like inheritance hierar-chies with exceptions. This provides a number of benefits: (1) A precise semantics for such hierarchies. (2) A provably correct (with respect to the proof theory of default logic) inference algorithm for acyclic networks. (3) A guarantee that acyclic networks have extensions. (4) A provably correct quasi-parallel inference algorithm for such networks.",https://aaai.org/Library/AAAI/1983/../../../Papers/AAAI/1983/AAAI83-017.pdf,
17,1983,Knowledge Representation and Problem Solving,Default Reasoning as Likelihood Reasoning,Elaine Rich,"Several attempts to define formal logics for some type of default reasoning have been made. All of these logics share the property that in any given state, a proposition p is either held to be true, it is held to be false, or no belief about it is held. But, if we ask what default reasoning really is, we see that it is form of likelihood reasoning. The goal of this paper is to show that if default reasoning is treated as likelihood reasoning (similar to that of Mycin), then natural solutions emerge for several of the problems that are encountered when default reasoning is used. This is shown by presenting 7 such problems and showing how they are solved.",https://aaai.org/Library/AAAI/1983/../../../Papers/AAAI/1983/AAAI83-018.pdf,
18,1983,Knowledge Representation and Problem Solving,Default Reasoning Using Monotonic Logic: A Modest Proposal,Jane Terry Nutter,"This paper presents a simple extension of first order predicate logic to include a default operator. Rules of inference governing the operator are specified, and a model theory for interpreting sentences involving default operstor is developed based on standard Tarslian semantics. The Resulting system is trivially sound. It is argued that (a) this logic provides an adequate basis for default reasoning in A.I. systems, and (b) unlike most logics proposed for this purpose, it retains the virtues of standard first order logic, including both montonicity and simplicity.",https://aaai.org/Library/AAAI/1983/../../../Papers/AAAI/1983/AAAI83-019.pdf,
