,conference_year,category,title,author,abstract,download_url,keywords
0,1997,Agent Architecture,If at First You Don’t Succeed...,"Kentaro Toyama, Gregory D. Hager","One quality that makes biological systems appear intelligent is their robustness to difficult circumstances. Robustness is crucial to intelligent behavior and important to AI research. We distinguish between ante-failtire and post-failure robustness for causal tasks. Ante-failure robust systems resist failure, whereas post-failure systems incorporate the ability to recover from failure once it happens. We point out the power of post-failure robustness in AI problems, closely examining one example in visual motion tracking. Finally, we raise theoretical issues and argue for greater effort towards building post-failure robust systems.",https://aaai.org/Library/AAAI/1997/../../../Papers/AAAI/1997/AAAI97-001.pdf,
1,1997,Agent Architecture,Modeling Emotions and Other Motivations in Synthetic Agents,Juan D. Velásquez,"We present Cathexis, a distributed, computational model which offers an alternative approach to model the dynamic nature of different affective phenomena, such as emotions, moods and temperaments, and provides a flexible way of modeling their influence on the behavior of synthetic autonomous agents. The model has been implemented as part of an extensible, object-oriented framework which provides enough functionality for agent developers to design emotional agents that can be used in a variety of applications including entertainment (e.g. synthetic agents for interactive drama, video games, etc.), education (e.g. Intelligent Tutoring Systems), and human-computer interfaces.",https://aaai.org/Library/AAAI/1997/../../../Papers/AAAI/1997/AAAI97-002.pdf,
2,1997,Agent Coordination,Coordinating Agents by Role Based Social Constraints and Conversation Plans,Mihai Barbuceanu,"We explore the view that coordinated behavior is explained by the social constraints that agents in organizations are subject to. In this framework, agents adopt those goals that are requested by their obligations, knowing that not fulfilling obligations induces a price to pay or a loss of utility. Based on this idea we build a coordination system where we represent the organization, the roles played by agents, the obligations imposed among roles, the goals and the plans that agents may adopt. Once a goal adopted, a special brand of plans, called conversation plans, are available to the agents for effectively carrying out coordinated action, Conversation plans explicitly represent interactions by message exchange and their actions are dynamically reordered using the theory of Markov Decision Processes to ensure the optimization of various criteria. The framework is applied to model supply chains of distributed enterprises.",https://aaai.org/Library/AAAI/1997/../../../Papers/AAAI/1997/AAAI97-003.pdf,
3,1997,Agent Coordination,"Agent Architectures for Flexible, Practical Teamwork",Milind Tambe,"Teamwork in complex, dynamic, multi-agent domains mandates highly flexible coordination and communication. Simply fitting individual agents with precomputed coordination plans will not do, for their inflexibility can cause severe failures in teamwork, and their domain-specificity hinders reusability. Our central hypothesis is that the key to such flexibility and reusability is agent architectures with integrated teamwork capabilities. This fundamental shift in agent architectures is illustrated via an implemented candidate: STEAM. While STEAM is founded on the j&t intentions theory, practical operationalization has required it to integrate several key novel concepts: (i) team synchronization to establish joint intentions; (ii) constructs for monitoring joint intentions and repair; and (iii) decision-theoretic communication selectivity (to pragmatically extend the joint intentions theory). Applications in three different complex domains, with empirical results, are presented.",https://aaai.org/Library/AAAI/1997/../../../Papers/AAAI/1997/AAAI97-004.pdf,
4,1997,Negotiation,Negotiation on Data Allocation in Multi-Agent Environments,"Rina Schwartz, Sarit Kraus","We propose a strategic negotiation model that takes into account the passage of time during the negotiation process itself in order to solve the problem of data allocation in environments with self-motivated servers which have no common interest and no central controller. The model considers situations characterized by complete, as well as incomplete, information. Using this negotiation mechanism, the servers have simple and stable negotiation strategies that result in efficient agreements without delays. We provide heuristics for finding the details of the strategies which depend on the specific settings of the environment, and demonstrate the quality of the heuristics, using simulations. We prove that our methods yield better results than the static allocation policy currently used for data allocation for servers in distributed systems.",https://aaai.org/Library/AAAI/1997/../../../Papers/AAAI/1997/AAAI97-005.pdf,
5,1997,Negotiation,Benefits of Learning in Negotiation,"Dajun Zeng, Katia Sycara","Negotiation has been extensively discussed in game-theoretic, economic, and management science literatures for decades. Recent growing interest in electronic commerce has given increased importance to automated negotiation. Evidence both from theoretical analysis and from observations of human interactions suggests that if decision makers can somehow take into consideration what other agents are thinking and furthermore learn during their interactions how other agents behave, their payoff might increase. In this paper, we propose a sequential decision making model of negotiation, called Bazaar. Within the proposed negotiation framework, we model learning as a Bayesian belief update process. In this paper, we explore the hypothesis that learning is beneficial in sequential negotiation and present initial experimental results.",https://aaai.org/Library/AAAI/1997/../../../Papers/AAAI/1997/AAAI97-006.pdf,
6,1997,Automated Reasoning/Diagnosis,Representing Actions and State Constraints in Model-Based Diagnosis,Sheila A. McIlraith,"In this paper we examine an important set of representation issues which have not been addressed by the model-based diagnosis community. In particular, we examine the problem of integrating a model-based diagnosis system description, SD, with a theory of action to parsimoniously represent the effect of actions on a system and the effects of system state on performing actions in the world. We employ the situation calculus, a first-order language, as our representation language. In the context of the situation calculus, SD presents an, often complex, set of state constraints. These state constraints implicitly define indirect effects of actions as well as indirectly imposing further preconditions on the performance of actions. As a consequence, SD presents further complications to addressing the frame, ramification and qualification problems. For the purposes of this paper, we examine a syntactically restricted SD, which commonly occurs in the axiomatization of model-based diagnosis domains. The contributions of this paper include: 1) a framework for integrating SD and a theory of action. 2) a procedure for compiling SD into a set of successor state axioms. These axioms capture the intended interpretation of SD, while providing a closed-form solution to the frame and ramification problems.",https://aaai.org/Library/AAAI/1997/../../../Papers/AAAI/1997/AAAI97-007.pdf,
7,1997,Automated Reasoning/Diagnosis,Fast Context Switching in Real-Time Propositional Reasoning,"P. Pandurang Nayak, Brian C. Williams","The trend to increasingly capable and affordable control processors has generated an explosion of embedded real-time gadgets that serve almost every function imaginable. The daunting task of programming these gadgets is greatly alleviated with real-time deductive engines that perform all execution and monitoring functions from a single core model. Fast response times are achieved using an incremental propositional deductive database (an LTMS). Ideally the cost of an LTMS’s incremental update should be linear in the number of labels that change between successive contexts. Unfortunately an LTMS can expend a significant percentage of its time working on labels that remain constant between contexts. This is caused by the LTMS’s conservative approach: a context switch first removes all consequences of deleted clauses, whether or not those consequences hold in the new context. This paper presents a more aggressive incremental TMS, called the ITMS, that avoids processing a significant number of these consequences that are unchanged. Our empirical evaluation for spacecraft control shows that the overhead of processing unchanged consequences can be reduced by a factor of seven.",https://aaai.org/Library/AAAI/1997/../../../Papers/AAAI/1997/AAAI97-008.pdf,
8,1997,Automated Reasoning & the User Interface,Visual Prompts and Graphical Design: A Framework for Exploring the Design Space of 2-D Charts and Graphs,Vibhu O. Mittal,"Graphical presentations can be very effective in communicating large datasets and patterns, trends and relationships in them. Charts and graphs used in reporting data usually tend to highlight certain aspects and suppress others. In fact, a recent study of several hundred annual reports found that more than 30% of charts in these reports were designed to facilitate inferences favorable to the companies while hindering others. Unfortunately, many of the techniques used to achieve these effects may not be obvious to the average user. One solution to this problem is to make design choices explicit to the user. This paper presents a data analysis interface that educates users by enabling them to explore the visualization space and modifying chart design parameters. This interface is based on an analysis of a corpus of charts and graphs and uses knowledge about a variety of techniques for emphasizing specific trends and/or values shown in 2-D charts and graphs.",https://aaai.org/Library/AAAI/1997/../../../Papers/AAAI/1997/AAAI97-009.pdf,
9,1997,Automated Reasoning & the User Interface,Navigation and Planning in a Mixed-Initiative User Interface,Robert St. Amant,"Mixed-initiative planning is one approach to building an intelligent decision-making environment. A mixed-initiative system shares decision-making responsibility with the user such that it acts sometimes as a tool, to be directly applied to a specific task, and other times as an autonomous problem-solver. In the best case, the user can delegate the details of a task to the automated system without giving up the ability to guide and review the decision-making process. We have developed a simple mixed-initiative planner that incorporates a view of problem-solving as navigation. We have explored this notion in two different applications: exploratory statistical analysis and layout design for user interface dialogs. This paper discusses navigation issues in the context of these two systems, the poten- tial benefits of the approach, and some implications for user interface design.",https://aaai.org/Library/AAAI/1997/../../../Papers/AAAI/1997/AAAI97-010.pdf,
